clip_ID,Names,Hashes,TC_start,TC_end,Path,total_duration_hours
1569450,2022-04-12_B-Roll_Munich-Drone_D001_006_DJI_0006,2:3285aed501c9a27d6ee6cfd5b38565af,00:00:00:00:25/1,00:01:02:05:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_006_DJI_0006.MOV,
1569452,2022-04-12_B-Roll_Munich-Drone_D001_020_DJI_0020,2:46e2ea03bf96d39eed057080c6641ff0,00:00:00:00:25/1,00:00:23:22:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_020_DJI_0020.MOV,
1569454,2022-04-12_B-Roll_Munich-Drone_D002_158_DJI_0030,2:381c3d6305ef851d69965789b01aabf2,00:00:00:00:25/1,00:00:32:17:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_158_DJI_0030.MOV,
1569455,2022-04-12_B-Roll_Munich-Drone_D001_115_DJI_0115,2:8c35924f6aae0f9f5f11044d84e992c1,00:00:00:00:25/1,00:00:19:12:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_115_DJI_0115.MOV,
1569458,2022-04-12_B-Roll_Munich-Drone_D002_152_DJI_0024,2:938d720547becce6d086ce7c27116fba,00:00:00:00:25/1,00:00:30:08:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_152_DJI_0024.MOV,
1569459,2022-04-12_B-Roll_Munich-Drone_D001_002_DJI_0002,2:75161eb3d7be6bdea3cb240e7c698a7a,00:00:00:00:25/1,00:00:32:20:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_002_DJI_0002.MOV,
1569460,2022-04-12_B-Roll_Munich-Drone_D001_021_DJI_0021,2:753b84ccfabc13b997ea14e3b590bc6d,00:00:00:00:25/1,00:00:35:10:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_021_DJI_0021.MOV,
1569463,2022-04-12_B-Roll_Munich-Drone_D002_163_DJI_0035,2:bd8e40d14b05251de2161509ee1bb6e9,00:00:00:00:25/1,00:00:44:08:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_163_DJI_0035.MOV,
1569464,2022-04-12_B-Roll_Munich-Drone_D001_120_DJI_0120,2:5f6f5cc4ebe91a566da44ef21e78b1b7,00:00:00:00:25/1,00:00:17:15:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_120_DJI_0120.MOV,
1569465,2022-04-12_B-Roll_Munich-Drone_D001_085_DJI_0085,2:4494a2c299d2a255a3aab3a51dd63e61,00:00:00:00:25/1,00:00:34:16:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_085_DJI_0085.MOV,
1569470,2022-04-12_B-Roll_Munich-Drone_D001_070_DJI_0070,2:184bc504360c3c39ca70864ac3d75572,00:00:00:00:25/1,00:00:19:16:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_070_DJI_0070.MOV,
1569471,2022-04-12_B-Roll_Munich-Drone_D001_017_DJI_0017,2:2a19aa27352bab3656fa858788076360,00:00:00:00:25/1,00:00:44:24:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_017_DJI_0017.MOV,
1569473,2022-04-12_B-Roll_Munich-Drone_D002_146_DJI_0018,2:4bebedcb3314dbc8e95e6bc8f4838f92,00:00:00:00:25/1,00:00:59:08:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_146_DJI_0018.MOV,
1569474,2022-04-12_B-Roll_Munich-Drone_D001_018_DJI_0018,2:99c2ab26a011a48aba871b9a05ac89e1,00:00:00:00:25/1,00:00:58:16:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_018_DJI_0018.MOV,
1569476,2022-04-12_B-Roll_Munich-Drone_D001_080_DJI_0080,2:10edc11b089a957cf8efbc4d78a999b6,00:00:00:00:25/1,00:00:46:07:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_080_DJI_0080.MOV,
1569479,2022-04-12_B-Roll_Munich-Drone_D001_102_DJI_0102,2:e5099ea4af73e73ba34e390fff9e7590,00:00:00:00:25/1,00:00:37:03:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_102_DJI_0102.MOV,
1569480,2022-04-12_B-Roll_Munich-Drone_D002_160_DJI_0032,2:fcb547e237fac61fb540aee6d84298bb,00:00:00:00:25/1,00:00:45:01:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_160_DJI_0032.MOV,
1569481,2022-04-12_B-Roll_Munich-Drone_D001_089_DJI_0089,2:27dfed6059fd80f5653f6e6843864370,00:00:00:00:25/1,00:00:32:04:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_089_DJI_0089.MOV,
1569482,2022-04-12_B-Roll_Munich-Drone_D001_004_DJI_0004,2:034508f19de4a59f1446c10bf603099f,00:00:00:00:25/1,00:00:42:09:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_004_DJI_0004.MOV,
1569483,2022-04-12_B-Roll_Munich-Drone_D002_165_DJI_0037,2:03d3cac23bced17d1926a27cf50f72e3,00:00:00:00:25/1,00:00:55:09:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_165_DJI_0037.MOV,
1569485,2022-04-12_B-Roll_Munich-Drone_D002_147_DJI_0019,2:97ea1994a14751a9de01118ff9dafcb5,00:00:00:00:25/1,00:00:35:18:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_147_DJI_0019.MOV,
1569486,2022-04-12_B-Roll_Munich-Drone_D001_019_DJI_0019,2:86397730dcc639e1bf7aaa53b9ae30f5,00:00:00:00:25/1,00:01:06:20:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_019_DJI_0019.MOV,
1569488,2022-04-12_B-Roll_Munich-Drone_D001_086_DJI_0086,2:604576470dbf20907d116c9146c54cc7,00:00:00:00:25/1,00:00:19:14:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_086_DJI_0086.MOV,
1569489,2022-04-12_B-Roll_Munich-Drone_D002_144_DJI_0016,2:a5798c9bb6eac8d7b98e949d56f7817f,00:00:00:00:25/1,00:00:38:11:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_144_DJI_0016.MOV,
1569493,2022-04-12_B-Roll_Munich-Drone_D001_122_DJI_0122,2:6b25bc9ae385bc1f1698e9d0641c52d7,00:00:00:00:25/1,00:00:25:09:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_122_DJI_0122.MOV,
1569494,2022-04-12_B-Roll_Munich-Drone_D002_164_DJI_0036,2:35f421b63ef6cd29b0c49ba5e2daa276,00:00:00:00:25/1,00:00:28:23:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_164_DJI_0036.MOV,
1569495,2022-04-12_B-Roll_Munich-Drone_D001_097_DJI_0097,2:930378fa7e2419c1b94780cbc42c10f0,00:00:00:00:25/1,00:00:28:15:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_097_DJI_0097.MOV,
1569496,2022-04-12_B-Roll_Munich-Drone_D001_072_DJI_0072,2:8f32c58d1fe0162415c12206712f4270,00:00:00:00:25/1,00:00:35:23:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_072_DJI_0072.MOV,
1569497,2022-04-12_B-Roll_Munich-Drone_D001_010_DJI_0010,2:a4ceb95dabb6e932fb68b26187e4cd16,00:00:00:00:25/1,00:00:59:14:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_010_DJI_0010.MOV,
1569498,2022-04-12_B-Roll_Munich-Drone_D002_145_DJI_0017,2:0c8e09431a885cc7bf4cf8efa825dc5c,00:00:00:00:25/1,00:00:51:16:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_145_DJI_0017.MOV,
1569502,2022-04-12_B-Roll_Munich-Drone_D001_121_DJI_0121,2:263abd1dbb6743f18478822b899dcf5c,00:00:00:00:25/1,00:00:28:15:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_121_DJI_0121.MOV,
1569503,2022-04-12_B-Roll_Munich-Drone_D001_015_DJI_0015,2:3194e2f6a8fb36db8a88ae445ab9266d,00:00:00:00:25/1,00:00:28:03:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_015_DJI_0015.MOV,
1569504,2022-04-12_B-Roll_Munich-Drone_D001_077_DJI_0077,2:3c57afce373b5fb3c9c74ac30cf6c8cf,00:00:00:00:25/1,00:00:22:01:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_077_DJI_0077.MOV,
1569505,2022-04-12_B-Roll_Munich-Drone_D002_141_DJI_0013,2:79d3cacaa05dfa7617a8af255e936b62,00:00:00:00:25/1,00:00:22:00:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_141_DJI_0013.MOV,
1569506,2022-04-12_B-Roll_Munich-Drone_D001_095_DJI_0095,2:b1648a5298a4d85bc58694e40ac3f032,00:00:00:00:25/1,00:00:33:22:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_095_DJI_0095.MOV,
1569507,2022-04-12_B-Roll_Munich-Drone_D002_142_DJI_0014,2:be0a1fd6771b74369f1fdc71513e20a9,00:00:00:00:25/1,00:00:36:17:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_142_DJI_0014.MOV,
1569509,2022-04-12_B-Roll_Munich-Drone_D001_126_DJI_0126,2:1089230869d945d4b1797c33fedaa93f,00:00:00:00:25/1,00:01:11:00:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_126_DJI_0126.MOV,
1569511,2022-04-12_B-Roll_Munich-Drone_D001_079_DJI_0079,2:c378233ea07e629dcce56c54bfebb5af,00:00:00:00:25/1,00:00:54:17:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_079_DJI_0079.MOV,
1569514,2022-04-12_B-Roll_Munich-Drone_D002_166_DJI_0038,2:706de2f64b2c4c773c6ba6ddec978328,00:00:00:00:25/1,00:00:32:19:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_166_DJI_0038.MOV,
1569515,2022-04-12_B-Roll_Munich-Drone_D001_083_DJI_0083,2:5797b6b467be352d4db6c3678c071b5c,00:00:00:00:25/1,00:00:26:16:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_083_DJI_0083.MOV,
1569517,2022-04-12_B-Roll_Munich-Drone_D001_096_DJI_0096,2:e9681c851d838818ab63f8b4b19d6fb3,00:00:00:00:25/1,00:01:12:23:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_096_DJI_0096.MOV,
1569518,2022-04-12_B-Roll_Munich-Drone_D002_143_DJI_0015,2:08acbd6b4acf8e2776e1e06565419e3f,00:00:00:00:25/1,00:00:29:05:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_143_DJI_0015.MOV,
1569520,2022-04-12_B-Roll_Munich-Drone_D001_127_DJI_0127,2:88859b157d430459ef2943cf0c041558,00:00:00:00:25/1,00:00:58:03:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_127_DJI_0127.MOV,
1569524,2022-04-12_B-Roll_Munich-Drone_D001_081_DJI_0081,2:ea49de610a02b82733e011cbfa8888c8,00:00:00:00:25/1,00:00:50:06:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_081_DJI_0081.MOV,
1569527,2022-04-12_B-Roll_Munich-Drone_D001_092_DJI_0092,2:03fe2d76180707d0e8e39a1b5d6b5feb,00:00:00:00:25/1,00:00:30:07:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_092_DJI_0092.MOV,
1569528,2022-04-12_B-Roll_Munich-Drone_D001_074_DJI_0074,2:914b4d28a169a3b4979af6a262b172f9,00:00:00:00:25/1,00:00:39:03:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_074_DJI_0074.MOV,
1569530,2022-04-12_B-Roll_Munich-Drone_D001_100_DJI_0100,2:0ead118bfc98ec7b25c7e06d4707ad1a,00:00:00:00:25/1,00:00:47:07:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_100_DJI_0100.MOV,
1569531,2022-04-12_B-Roll_Munich-Drone_D001_093_DJI_0093,2:161d9601535aaf1d374317541930e91a,00:00:00:00:25/1,00:01:44:20:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_093_DJI_0093.MOV,
1569532,2022-04-12_B-Roll_Munich-Drone_D001_124_DJI_0124,2:48a929db580c80917cbce0f2e7833437,00:00:00:00:25/1,00:00:23:01:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_124_DJI_0124.MOV,
1569535,2022-04-12_B-Roll_Munich-Drone_D001_012_DJI_0012,2:05649f8dcaaa892fb83b58d8baa35b60,00:00:00:00:25/1,00:01:01:02:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_012_DJI_0012.MOV,
1569536,2022-04-12_B-Roll_Munich-Drone_D001_112_DJI_0112,2:16a08f9b17c07a78d80263b0ab4b1653,00:00:00:00:25/1,00:00:49:11:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_112_DJI_0112.MOV,
1569541,2022-04-12_B-Roll_Munich-Drone_D001_099_DJI_0099,2:1f42e68e77108e63f0c27ad3ee484907,00:00:00:00:25/1,00:01:31:12:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_099_DJI_0099.MOV,
1569542,2022-04-12_B-Roll_Munich-Drone_D001_109_DJI_0109,2:df45d85c0a82dfdf867beb09b63122ef,00:00:00:00:25/1,00:00:34:06:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_109_DJI_0109.MOV,
1569543,2022-04-12_B-Roll_Munich-Drone_D001_094_DJI_0094,2:8ae9f0faac55668148b77bd1e1d1bbba,00:00:00:00:25/1,00:00:42:22:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_094_DJI_0094.MOV,
1569544,2022-04-12_B-Roll_Munich-Drone_D001_125_DJI_0125,2:bd7578fcbedf7596fe4f5a96b796082a,00:00:00:00:25/1,00:01:01:24:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_125_DJI_0125.MOV,
1569545,2022-04-12_B-Roll_Munich-Drone_D002_140_DJI_0012,2:1a925965b26697755277cc9b38bd7e90,00:00:00:00:25/1,00:00:29:11:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_140_DJI_0012.MOV,
1569547,2022-04-12_B-Roll_Munich-Drone_D001_001_DJI_0001,2:d35e227a2a4e64858931e5ae1ac51e3f,00:00:00:00:25/1,00:01:08:19:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_001_DJI_0001.MOV,
1569549,2022-04-12_B-Roll_Munich-Drone_D001_078_DJI_0078,2:92f900168f541ad9f668bf592f2bc832,00:00:00:00:25/1,00:00:26:07:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_078_DJI_0078.MOV,
1569551,2022-04-12_B-Roll_Munich-Drone_D001_110_DJI_0110,2:9ca449643787b981f9b1f50c3c67b6e5,00:00:00:00:25/1,00:00:31:18:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_110_DJI_0110.MOV,
1569555,2022-04-12_B-Roll_Munich-Drone_D001_123_DJI_0123,2:ca2ad1180d43d2efd77cf2560d077d4e,00:00:00:00:25/1,00:00:28:14:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_123_DJI_0123.MOV,
1569558,2022-04-12_B-Roll_Munich-Drone_D001_088_DJI_0088,2:12dc2902f789e3871266ca524f17bfa7,00:00:00:00:25/1,00:00:27:08:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_088_DJI_0088.MOV,
1569560,2022-04-12_B-Roll_Munich-Drone_D002_150_DJI_0022,2:199f0c4fab7a292d182e55385d652a0c,00:00:00:00:25/1,00:00:40:02:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_150_DJI_0022.MOV,
1569561,2022-04-12_B-Roll_Munich-Drone_D001_030_DJI_0030,2:f88e1036c22807de962b342902e13143,00:00:00:00:25/1,00:02:18:01:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_030_DJI_0030.MOV,
1569562,2022-04-12_B-Roll_Munich-Drone_D002_184_DJI_0056,2:d645bedf2a4cfa01f8c8ad7565a4a3a4,00:00:00:00:25/1,00:02:13:01:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_184_DJI_0056.MOV,
1569565,2022-04-12_B-Roll_Munich-Drone_D001_087_DJI_0087,2:f474e5926720d02c8e3236a3e3eecc32,00:00:00:00:25/1,00:01:22:08:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_087_DJI_0087.MOV,
1569569,2022-04-12_B-Roll_Munich-Drone_D002_151_DJI_0023,2:7fdb54fa89bd197e39995bd7e2ed9a61,00:00:00:00:25/1,00:00:06:11:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_151_DJI_0023.MOV,
1569570,2022-04-12_B-Roll_Munich-Drone_D002_185_DJI_0057,2:2d52f7f6d3b37a854d4f4d592682f571,00:00:00:00:25/1,00:00:25:05:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_185_DJI_0057.MOV,
1569571,2022-04-12_B-Roll_Munich-Drone_D002_139_DJI_0011,2:d4674d844b1c06445e986dd9f6a42f73,00:00:00:00:25/1,00:00:36:04:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_139_DJI_0011.MOV,
1569573,2022-04-12_B-Roll_Munich-Drone_D001_082_DJI_0082,2:6a5935018c2f7472a5ef7e17b1b6b802,00:00:00:00:25/1,00:00:12:21:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_082_DJI_0082.MOV,
1569576,2022-04-12_B-Roll_Munich-Drone_D001_111_DJI_0111,2:9cbbb1f04419758a81ac5f9457cb2881,00:00:00:00:25/1,00:00:35:01:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_111_DJI_0111.MOV,
1569577,2022-04-12_B-Roll_Munich-Drone_D001_016_DJI_0016,2:cec53c73fef3546fa0e1b83b8135c368,00:00:00:00:25/1,00:00:31:19:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_016_DJI_0016.MOV,
1569578,2022-04-12_B-Roll_Munich-Drone_D002_149_DJI_0021,2:6dde548e35d3aa8a9d2fc670afeeb8e4,00:00:00:00:25/1,00:00:52:02:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_149_DJI_0021.MOV,
1569581,2022-04-12_B-Roll_Munich-Drone_D002_182_DJI_0054,2:aa643124f1a3733322d5aec91bbeee78,00:00:00:00:25/1,00:00:30:13:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_182_DJI_0054.MOV,
1569582,2022-04-12_B-Roll_Munich-Drone_D001_011_DJI_0011,2:1aebac0517ec116efbe57ae284692ce9,00:00:00:00:25/1,00:00:28:18:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_011_DJI_0011.MOV,
1569583,2022-04-12_B-Roll_Munich-Drone_D001_114_DJI_0114,2:eb824aa4ec741775f25576e7afe62759,00:00:00:00:25/1,00:00:38:09:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_114_DJI_0114.MOV,
1569584,2022-04-12_B-Roll_Munich-Drone_D002_137_DJI_0009,2:ecb0855ab378620d603dfe7f8868928a,00:00:00:00:25/1,00:00:37:04:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_137_DJI_0009.MOV,
1569585,2022-04-12_B-Roll_Munich-Drone_D001_069_DJI_0069,2:3b1b1b694291ed421625347153a25d4f,00:00:00:00:25/1,00:00:43:24:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_069_DJI_0069.MOV,
1569588,2022-04-12_B-Roll_Munich-Drone_D002_183_DJI_0055,2:d2d650b7853973e35a2a7fa93647dac1,00:00:00:00:25/1,00:00:37:15:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_183_DJI_0055.MOV,
1569589,2022-04-12_B-Roll_Munich-Drone_D001_013_DJI_0013,2:b1c36a63213c93c19d1b56fc44ba0822,00:00:00:00:25/1,00:00:41:14:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_013_DJI_0013.MOV,
1569591,2022-04-12_B-Roll_Munich-Drone_D001_014_DJI_0014,2:8a8f691651d57cda6ee1b970c715b9f3,00:00:00:00:25/1,00:00:22:18:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_014_DJI_0014.MOV,
1569592,2022-04-12_B-Roll_Munich-Drone_D001_113_DJI_0113,2:3bc8ac5f142d9660ff598181d8e4f029,00:00:00:00:25/1,00:00:50:15:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_113_DJI_0113.MOV,
1569594,2022-04-12_B-Roll_Munich-Drone_D002_138_DJI_0010,2:4b7648771ec68b69704eb0af99836015,00:00:00:00:25/1,00:01:14:10:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_138_DJI_0010.MOV,
1569595,2022-04-12_B-Roll_Munich-Drone_D001_090_DJI_0090,2:1861e143b67a40537e6cde6767ab159d,00:00:00:00:25/1,00:00:34:10:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_090_DJI_0090.MOV,
1569596,2022-04-12_B-Roll_Munich-Drone_D002_180_DJI_0052,2:a9cfee75b111816f8712d9f16085361b,00:00:00:00:25/1,00:01:42:13:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_180_DJI_0052.MOV,
1569598,2022-04-12_B-Roll_Munich-Drone_D001_084_DJI_0084,2:099aa2152fc9462945614005a39a825c,00:00:00:00:25/1,00:00:33:03:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_084_DJI_0084.MOV,
1569601,2022-04-12_B-Roll_Munich-Drone_D002_181_DJI_0053,2:d1aca4c120f77545532f8965734c42ba,00:00:00:00:25/1,00:00:13:19:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_181_DJI_0053.MOV,
1569602,2022-04-12_B-Roll_Munich-Drone_D002_135_DJI_0007,2:ea7d1e5be7c5ea1ff61a1af1bd8d9746,00:00:00:00:25/1,00:00:07:23:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_135_DJI_0007.MOV,
1569607,2022-04-12_B-Roll_Munich-Drone_D002_178_DJI_0050,2:907f4ddbee53ba649ac05cf2ddbdc4c7,00:00:00:00:25/1,00:00:36:04:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_178_DJI_0050.MOV,
1569608,2022-04-12_B-Roll_Munich-Drone_D001_029_DJI_0029,2:ddcbb97cf07e1c91b2d0d77090cf9675,00:00:00:00:25/1,00:00:45:21:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D001_029_DJI_0029.MOV,
1569609,2022-04-12_B-Roll_Munich-Drone_D002_174_DJI_0046,2:183dc0301793a481469cc96ced59cfed,00:00:00:00:25/1,00:01:08:21:25/1,Tod und Spiele - München 72 #B0011/B-Roll/2022-04-12/2022-04-12_B-Roll_Munich-Drone_D002_174_DJI_0046.MOV,
